time,temp_CA_dmean,temp_CA_dmax,precip_CA_dsum,wind_CA_dmean,wind_CA_dmax,humid_CA_dmean,humid_CA_dmin
4/07/2020,24.9913,31.407196,0,1.8652554,4.3087726,-0.0001297,-0.0001297
5/07/2020,25.509958,33.715576,0,1.8085891,4.3095293,-0.0001297,-0.0001297
6/07/2020,25.241343,32.3273,0,1.8617433,4.059659,-0.0001297,-0.0001297
7/07/2020,24.975187,31.26471,0,1.8627663,3.8641539,-0.0001297,-0.0001297
8/07/2020,23.646868,30.460632,0,1.7608765,3.8187013,-0.0001297,-0.0001297
9/07/2020,23.51362,32.66519,0,1.7364846,3.770084,-0.0001297,-0.0001297
10/07/2020,26.37068,35.85907,0,1.7280596,3.7627733,-0.0001297,-0.0001297
11/07/2020,28.956665,36.61429,0,1.5826492,3.8175652,-0.0001297,-0.0001297
12/07/2020,29.779215,36.828003,0,1.6668291,4.0564833,-0.0001297,-0.0001297
13/07/2020,27.731316,34.953217,0,1.7688259,4.157466,-0.0001297,-0.0001297
14/07/2020,24.332779,31.055023,0,1.8357908,3.889532,-0.0001297,-0.0001297
15/07/2020,22.723124,30.605164,0,1.7490492,3.8059757,-0.0001297,-0.0001297
16/07/2020,23.585798,31.671814,0,1.5449563,3.6029396,-0.0001297,-0.0001297
17/07/2020,24.355171,31.724762,0,1.6027875,3.5695717,-0.0001297,-0.0001297
18/07/2020,24.93541,32.47995,0,1.643272,3.732616,-0.0001297,-0.0001297
19/07/2020,25.193247,31.94461,0,1.847082,4.4912477,-0.0001297,-0.0001297
20/07/2020,24.456787,31.620941,0,1.5350227,3.7944021,-0.0001297,-0.0001297
21/07/2020,24.772303,32.34967,0,1.6234584,3.8076558,-0.0001297,-0.0001297
22/07/2020,23.527533,30.240784,0,1.7739083,3.6563253,-0.0001297,-0.0001297
23/07/2020,21.442133,28.876923,0,1.6335196,3.5038557,-0.0001297,-0.0001297
24/07/2020,22.139078,30.350708,0,1.6451184,3.8644712,-0.0001297,-0.0001297
25/07/2020,23.19462,31.26062,0,1.672104,4.0708656,-0.0001297,-0.0001297
26/07/2020,24.955507,32.97055,0,1.80263,4.065575,-0.0001297,-0.0001297
27/07/2020,24.879852,31.604645,0,1.8126413,4.071109,-0.0001297,-0.0001297
28/07/2020,25.05101,32.968506,0,1.647264,3.6681352,-0.0001297,-0.0001297
29/07/2020,25.76695,35.15677,0,1.641435,3.5748343,-0.0001297,-0.0001297
30/07/2020,28.0319,36.1705,0,1.8332573,4.1184826,-0.0001297,-0.0001297
31/07/2020,30.40008,37.0784,0,1.9840751,4.200578,-0.0001297,-0.0001297
1/08/2020,30.243286,36.28607,0,1.9703571,3.9589965,0.001846314,0.001846314
2/08/2020,27.144012,33.900055,0,1.7440295,4.258721,0.001846314,0.001846314
3/08/2020,24.9804,32.824554,0,1.792551,4.065895,0.001846314,0.001846314
4/08/2020,24.700409,31.093811,0,1.707358,3.9530296,0.001846314,0.001846314
5/08/2020,22.20336,28.952759,0,1.7099823,3.8245406,0.001846314,0.001846314
6/08/2020,20.837908,27.83545,0,1.7779812,3.6019185,0.001846314,0.001846314
7/08/2020,20.72472,29.608032,0,1.6147367,3.5557442,0.001846314,0.001846314
8/08/2020,23.085085,31.233215,0,1.6669384,3.6030166,0.001846314,0.001846314
9/08/2020,24.29643,32.043823,0,1.5524081,3.658077,0.001846314,0.001846314
10/08/2020,24.488379,32.460083,0,1.6028228,3.6666546,0.001846314,0.001846314
11/08/2020,25.377737,32.728973,0,1.7926129,3.765935,0.001846314,0.001846314
12/08/2020,26.295227,35.1528,0,1.7727872,3.6087456,0.001846314,0.001846314
13/08/2020,27.5372,35.381866,0.3278858,1.5212168,3.6540356,0.001846314,0.001846314
14/08/2020,29.6623,37.614502,0,1.6870856,3.3750737,0.001846314,0.001846314
15/08/2020,31.209658,38.46695,0.6523233,1.6676265,2.757764,0.001846314,0.001846314
16/08/2020,30.79506,35.89969,1.1526005,1.4525899,2.9492226,0.001846314,0.001846314
17/08/2020,29.309118,36.660492,1.8173366,1.318168,3.3431263,0.001846314,0.001846314
18/08/2020,30.841532,38.385284,0.80230236,1.3975712,2.7008727,0.001846314,0.001846314
19/08/2020,30.199797,36.742157,0.555441,1.4443469,3.8624902,0.001846314,0.001846314
20/08/2020,29.093348,35.74832,0.59198695,1.4709793,3.339419,0.001846314,0.001846314
21/08/2020,28.533613,35.587006,1.5973678,1.8154095,3.215059,0.001846314,0.001846314
22/08/2020,27.646158,33.16513,0.12101708,1.6731168,3.496812,0.001846314,0.001846314
23/08/2020,25.730927,32.023926,1.546684,1.368023,3.2426963,0.001846314,0.001846314
24/08/2020,26.293238,31.908386,0,1.4770097,3.5244796,0.001846314,0.001846314
25/08/2020,26.78244,34.344208,0,1.5463772,3.5135891,0.001846314,0.001846314
26/08/2020,27.212225,34.33026,0,1.6412468,3.480713,0.001846314,0.001846314
27/08/2020,27.134466,33.848267,0,1.7088761,3.972497,0.001846314,0.001846314
28/08/2020,26.896133,33.234833,0,1.6661458,3.8147779,0.001846314,0.001846314
29/08/2020,25.026709,31.545929,0,1.7059051,3.8965013,0.001846314,0.001846314
30/08/2020,23.96515,31.516052,0,1.5961941,3.3203099,0.001846314,0.001846314
31/08/2020,24.103323,31.531982,0,1.707287,3.8441405,0.001846314,0.001846314
1/09/2020,23.818268,31.670593,-2.01E-05,1.5304708,3.6403656,0.001281738,0.001281738
2/09/2020,24.073988,32.86734,-2.01E-05,1.5085424,3.4076512,0.001281738,0.001281738
3/09/2020,25.799852,35.874603,-2.01E-05,1.3705837,3.2970912,0.001281738,0.001281738
4/09/2020,28.521576,38.085938,0.013153721,1.424348,3.2360866,0.001281738,0.001281738
5/09/2020,30.213394,40.385468,-2.01E-05,1.6852013,2.6604073,0.001281738,0.001281738
6/09/2020,32.767544,41.52664,0.002674665,1.1916355,2.0826743,0.001281738,0.001281738
7/09/2020,30.73498,40.838104,-2.01E-05,1.661695,3.5897243,0.001281738,0.001281738
8/09/2020,24.712006,30.690552,-2.01E-05,1.062219,3.1560602,0.001281738,0.001281738
9/09/2020,22.201485,29.766113,-2.01E-05,1.965602,2.8838563,0.001281738,0.001281738
10/09/2020,21.113007,28.580872,-2.01E-05,1.3837323,2.4562407,0.001281738,0.001281738
11/09/2020,21.089834,30.301208,-2.01E-05,1.2948798,1.9821537,0.001281738,0.001281738
12/09/2020,22.259827,31.373322,-2.01E-05,1.3435868,2.0881186,0.001281738,0.001281738
13/09/2020,23.050797,32.422394,-2.01E-05,1.2695638,1.6959289,0.001281738,0.001281738
14/09/2020,23.601309,32.63336,-2.01E-05,1.688552,2.6805265,0.001281738,0.001281738
15/09/2020,24.674446,32.339935,-2.01E-05,1.6078482,3.469737,0.001281738,0.001281738
16/09/2020,24.669577,33.036133,-2.01E-05,1.6447854,3.33757,0.001281738,0.001281738
17/09/2020,25.019669,33.858917,-2.01E-05,1.7709537,3.950506,0.001281738,0.001281738
18/09/2020,26.832474,33.206818,-2.01E-05,1.7617849,4.235654,0.001281738,0.001281738
19/09/2020,25.429457,31.28894,-2.01E-05,1.7578297,3.998282,0.001281738,0.001281738
20/09/2020,24.184984,31.367554,-2.01E-05,1.7763449,3.7426412,0.001281738,0.001281738
21/09/2020,24.115225,29.967499,-2.01E-05,1.6331391,3.4125774,0.001281738,0.001281738
22/09/2020,23.178255,29.758453,-2.01E-05,1.6184038,3.804286,0.001281738,0.001281738
23/09/2020,22.87587,31.354126,-2.01E-05,1.5465606,3.7233806,0.001281738,0.001281738
24/09/2020,23.84424,31.530579,-2.01E-05,1.6304651,3.54482,0.001281738,0.001281738
25/09/2020,22.472307,29.495697,-2.01E-05,1.5298033,3.4262934,0.001281738,0.001281738
26/09/2020,22.666739,30.565887,-2.01E-05,1.383438,3.175356,0.001281738,0.001281738
27/09/2020,23.603067,33.44272,-2.01E-05,1.2928952,2.9680688,0.001281738,0.001281738
28/09/2020,25.09287,34.417023,-2.01E-05,1.4707451,2.6922793,0.001281738,0.001281738
29/09/2020,25.039087,33.926025,-2.01E-05,1.3544039,2.3562162,0.001281738,0.001281738
30/09/2020,25.781471,35.274292,-2.01E-05,1.3203586,2.152713,0.001281738,0.001281738
1/10/2020,26.657623,35.832306,0,1.3226572,2.2004592,0.001220703,0.001220703
2/10/2020,26.179092,35.861755,0,1.3006636,2.253419,0.001220703,0.001220703
3/10/2020,26.052856,35.212555,0,1.3191458,1.8106623,0.001220703,0.001220703
4/10/2020,24.559992,33.756622,0,1.6322774,3.498345,0.001220703,0.001220703
5/10/2020,24.266693,31.374481,0,1.5432916,3.3258014,0.001220703,0.001220703
6/10/2020,22.853315,30.410217,0,1.5048467,3.1455002,0.001220703,0.001220703
7/10/2020,22.29032,28.947357,0,1.5228595,3.2797713,0.001220703,0.001220703
8/10/2020,19.902851,27.519104,0,1.4869146,3.0862827,0.001220703,0.001220703
9/10/2020,17.60555,24.245422,0,1.3258618,3.1164024,0.001220703,0.001220703
10/10/2020,17.350924,22.694275,0,1.3988519,3.4071355,0.001220703,0.001220703
11/10/2020,17.717936,26.972046,0,0.9943447,2.9815295,0.001220703,0.001220703
12/10/2020,21.874613,32.51361,0,1.3920168,2.4216492,0.001220703,0.001220703
13/10/2020,24.30053,32.936035,0,1.487699,3.261948,0.001220703,0.001220703
14/10/2020,23.727427,33.448456,0,1.5308083,2.7605479,0.001220703,0.001220703
15/10/2020,24.764343,33.675262,0,1.2947937,2.169618,0.001220703,0.001220703
16/10/2020,24.133682,32.369934,0,2.0372472,2.845947,0.001220703,0.001220703
17/10/2020,22.806864,31.173676,0,1.8408766,3.2866945,0.001220703,0.001220703
18/10/2020,21.63333,28.519745,0,1.4433316,3.0540555,0.001220703,0.001220703
19/10/2020,21.287233,29.066803,0,1.3727831,3.1506546,0.001220703,0.001220703
20/10/2020,20.961985,29.703888,0,1.3250304,2.5673018,0.001220703,0.001220703
21/10/2020,20.42156,27.655884,0,1.4913236,3.1279817,0.001220703,0.001220703
22/10/2020,19.468466,25.502258,0,1.2648765,3.0237503,0.001220703,0.001220703
23/10/2020,16.879457,22.498627,0,1.1042413,2.8372676,0.001220703,0.001220703
24/10/2020,16.277792,20.440247,0,1.1320537,2.7569213,0.001220703,0.001220703
25/10/2020,13.760343,18.473602,0.100923985,1.9019628,3.887527,0.001220703,0.001220703
26/10/2020,10.089559,14.206207,0.04885476,2.5055797,4.2277865,0.001220703,0.001220703
27/10/2020,10.355514,19.527893,0,2.1504614,2.6726737,0.001220703,0.001220703
28/10/2020,13.60591,24.553558,0,1.3979632,2.0046613,0.001220703,0.001220703
29/10/2020,15.975411,25.893524,0,1.5587722,2.875629,0.001220703,0.001220703
30/10/2020,16.644163,26.319397,0,1.4900724,2.5399663,0.001220703,0.001220703
31/10/2020,17.170952,26.515015,0,1.6386285,2.5293267,0.001220703,0.001220703
1/11/2020,19.209099,26.907074,0.022504572,1.8223397,3.0046017,0.001342773,0.001342773
2/11/2020,18.440878,26.604065,0,1.5946239,2.4008443,0.001342773,0.001342773
3/11/2020,17.884235,25.639984,0,1.3402551,2.3040524,0.001342773,0.001342773
4/11/2020,18.335897,28.83847,0,1.3080531,2.3117552,0.001342773,0.001342773
5/11/2020,19.806108,28.350769,0,1.8228993,2.943981,0.001342773,0.001342773
6/11/2020,19.415144,26.631622,0,1.544963,3.9785626,0.001493454,0.001342773
7/11/2020,9.074332,18.732666,5.350507,2.8260403,3.977943,0.001342773,0.001342773
8/11/2020,4.965594,7.4683533,4.132688,2.415822,5.0681815,0.001342773,0.001342773
9/11/2020,4.8318534,11.024902,1.8811162,1.4075581,3.978743,0.001342773,0.001342773
10/11/2020,6.2537346,14.184479,0,1.3228116,2.2098072,0.001644135,0.001342773
11/11/2020,8.2631035,16.579285,0,1.4066304,2.2032285,0.001342773,0.001342773
12/11/2020,10.127999,18.063477,0,1.189034,2.2309165,0.001493454,0.001342773
13/11/2020,10.022073,16.373505,0,1.3382822,2.8292859,0.001342773,0.001342773
14/11/2020,11.122188,20.403198,0,0.9648643,2.5826302,0.001342773,0.001342773
15/11/2020,14.424358,23.88684,0,1.8015677,2.851458,0.001342773,0.001342773
16/11/2020,16.869726,26.425842,0,2.7110589,3.5927272,0.001342773,0.001342773
17/11/2020,15.8942375,23.927338,0,1.5688769,2.9952433,0.001342773,0.001342773
18/11/2020,14.6518755,20.86499,0,1.2605213,2.7772787,0.001342773,0.001342773
19/11/2020,12.912552,20.336761,0,0.9419674,1.9879609,0.001342773,0.001342773
20/11/2020,13.786029,22.642456,0,1.5234333,2.4142828,0.001342773,0.001342773
21/11/2020,14.79939,22.964874,0,1.512095,2.5509417,0.001342773,0.001342773
22/11/2020,14.661125,21.505005,0,1.9177212,2.856974,0.001342773,0.001342773
23/11/2020,11.627587,18.714844,0,1.3056253,3.0567408,0.001342773,0.001342773
24/11/2020,10.528554,17.864197,0,1.0952816,2.3865886,0.001342773,0.001342773
25/11/2020,9.526128,16.82071,0,1.4977158,3.009578,0.001342773,0.001342773
26/11/2020,8.419732,13.716217,0,1.8380367,3.7153544,0.001342773,0.001342773
27/11/2020,7.9671326,14.8471985,0,2.6954901,3.23033,0.001342773,0.001342773
28/11/2020,9.010133,17.747528,0,2.4867404,3.4233913,0.001342773,0.001342773
29/11/2020,9.893593,19.879822,0,2.3204892,3.3690965,0.001342773,0.001342773
30/11/2020,11.78138,20.508514,0,1.9966913,2.7506223,0.001342773,0.001342773
1/12/2020,11.440824,21.50174,0,1.9163913,3.184767,0.002372742,0.001838684
2/12/2020,11.945591,19.428375,0,2.4268568,3.0974112,0.001972199,0.001838684
3/12/2020,9.76151,16.32074,0,3.040697,3.8147607,0.003707886,0.001838684
4/12/2020,9.179665,18.524963,0,2.425276,3.375998,0.006114006,0.001838684
5/12/2020,9.433909,18.46112,0,1.8583032,2.9292972,0.006381035,0.00504303
6/12/2020,9.716819,19.487427,0,1.8061773,2.830239,0.007049879,0.00504303
7/12/2020,11.036542,17.335876,0,2.4377263,3.5913417,0.006247839,0.001838684
8/12/2020,14.083721,20.279114,0,3.0450506,3.623472,0.010658264,0.008255005
9/12/2020,12.894017,19.275146,0,2.150897,3.129592,0.007718404,0.00504303
10/12/2020,9.127189,18.132324,0,1.1589944,2.7043254,0.005312602,0.001838684
11/12/2020,7.84139,11.237122,0.0421769,0.8999968,2.305104,0.001838684,0.001838684
12/12/2020,6.9486947,11.623383,0.047101267,1.2068776,3.8885713,0.003974915,0.001838684
13/12/2020,7.926313,14.812408,0.42947197,2.148732,3.3728209,0.003707886,0.001838684
14/12/2020,8.682205,13.6935425,0,0.934858,1.6663886,0.001838684,0.001838684
15/12/2020,7.2708435,14.298462,0,1.9764901,3.0164955,0.001838684,0.001838684
16/12/2020,8.48668,17.310333,0,2.2533453,3.0847948,0.001838684,0.001838684
17/12/2020,8.963586,15.797211,0.000307616,1.4191145,3.5866928,0.005044302,0.001838684
18/12/2020,7.608889,14.55545,0.24197967,1.7104014,2.7609673,0.003440857,0.001838684
19/12/2020,9.013667,18.02539,0,2.163429,3.131835,0.001838684,0.001838684
20/12/2020,11.65836,21.078766,0,2.628374,3.5774286,0.001838684,0.001838684
21/12/2020,13.266845,22.644531,0,2.404881,3.053881,0.001838684,0.001838684
22/12/2020,12.575325,21.25113,0,1.1556724,2.6108706,0.001838684,0.001838684
23/12/2020,9.990551,15.481171,0,2.0933955,3.5805979,0.002906799,0.001838684
24/12/2020,8.017292,12.753418,0.30078375,2.9031656,4.196953,0.003040314,0.001838684
25/12/2020,9.320052,17.86258,0.14254181,2.4573028,3.4787107,0.003974915,0.001838684
26/12/2020,10.727361,17.120392,0,1.2907294,3.0430243,0.006514867,0.00504303
27/12/2020,9.325242,14.895416,0.25214106,1.2547956,2.1796176,0.00624752,0.00504303
28/12/2020,6.0420365,12.394287,4.049352,1.6045003,2.61437,0.00504303,0.00504303
29/12/2020,4.040976,9.942657,0.9303636,1.8360678,3.064927,0.003574371,0.001838684
30/12/2020,5.510526,14.984802,0,2.155619,2.869704,0.001838684,0.001838684
31/12/2020,6.5750046,13.085419,0,1.4254006,3.3633778,0.001838684,0.001838684
1/01/2021,6.9465995,14.122559,2.01E-05,2.2048175,2.8325117,0.000404358,0.000404358
2/01/2021,7.406507,13.547668,2.01E-05,1.1852077,2.5121732,0.000404358,0.000404358
3/01/2021,8.455825,15.563995,2.01E-05,0.70184064,1.920735,0.000404358,0.000404358
4/01/2021,8.894604,16.83313,2.01E-05,1.4232465,3.025354,0.000404358,0.000404358
5/01/2021,9.549534,17.951477,2.01E-05,1.1784686,2.3013463,0.000404358,0.000404358
6/01/2021,10.356753,18.549591,2.01E-05,2.1374435,3.1158257,0.000404358,0.000404358
7/01/2021,10.687842,18.465118,2.01E-05,1.4569865,2.7824736,0.000404358,0.000404358
8/01/2021,9.619189,18.234802,2.01E-05,1.4694496,2.0398962,0.000404358,0.000404358
9/01/2021,10.005433,16.445435,2.01E-05,1.9662517,3.2683985,0.000404358,0.000404358
10/01/2021,9.440114,16.622711,2.01E-05,2.4431806,3.3100517,0.002068837,0.000404358
11/01/2021,9.253449,17.073364,2.01E-05,2.177677,3.2619061,0.002522786,0.000404358
12/01/2021,9.342778,17.507446,2.01E-05,2.013326,2.9895935,0.001463572,0.000404358
13/01/2021,11.375492,21.679352,2.01E-05,2.0051136,3.2301912,0.001463572,0.000404358
14/01/2021,14.344932,23.667511,2.01E-05,2.2428038,3.2976427,0.002220154,0.000404358
15/01/2021,16.519026,25.841278,2.01E-05,3.002836,3.8025546,0.003279368,0.000404358
16/01/2021,16.164051,24.335236,2.01E-05,2.0924366,2.8613703,0.003733317,0.000404358
17/01/2021,15.830825,23.48526,2.01E-05,2.4133248,3.3607895,0.003279368,0.000404358
18/01/2021,13.510513,22.670105,2.01E-05,1.5401797,2.4777422,0.003582001,0.000404358
19/01/2021,10.028424,18.118835,0.11115828,2.8083012,5.7793765,0.003279368,0.000404358
20/01/2021,10.063634,14.728973,2.01E-05,3.5747612,4.6790667,0.005095164,0.00403595
21/01/2021,10.840476,16.962372,0.000897702,2.0895946,2.9857705,0.00403595,0.00403595
22/01/2021,8.581055,14.886383,0.027219392,1.7135128,4.249545,0.00403595,0.00403595
23/01/2021,4.924174,9.196838,3.1294448,1.8742614,3.9434893,0.00403595,0.00403595
24/01/2021,3.330241,7.515167,3.332125,1.0927677,3.1197922,0.003430684,0.000404358
25/01/2021,2.9896953,6.1681824,10.567829,2.4473455,3.909873,0.000404358,0.000404358
26/01/2021,-1.126475,3.9728699,1.1137437,1.1231923,2.948106,0.000404358,0.000404358
27/01/2021,1.1620115,9.521576,2.01E-05,1.3977011,2.0520651,0.000404358,0.000404358
28/01/2021,5.495913,11.882538,2.01E-05,1.9710559,3.0565412,0.000404358,0.000404358
29/01/2021,5.298406,10.601837,4.024111,1.6043793,2.740077,0.000404358,0.000404358
30/01/2021,4.014505,12.242065,0.009671878,1.131995,2.1373572,0.000404358,0.000404358
31/01/2021,8.169196,16.009705,2.01E-05,2.5421221,3.3403716,0.000404358,0.000404358
1/02/2021,12.341545,16.50299,0,2.0915432,3.0277734,0.001541138,-0.001068115
2/02/2021,13.537459,18.621674,0,1.3391124,2.9106064,0.000305176,-0.001068115
3/02/2021,12.117223,17.582306,0,1.272117,3.2096186,0.000305176,-0.001068115
4/02/2021,9.756595,16.245941,0,1.3787832,2.587354,0.001541138,-0.001068115
5/02/2021,10.140914,19.416779,0,1.9423779,2.6375012,0.002227783,0.002227783
6/02/2021,11.685414,21.105988,0,1.7293707,3.020765,0.002227783,0.002227783
7/02/2021,11.973596,20.456146,0,1.2689738,2.6893945,0.002227783,0.002227783
8/02/2021,11.023957,17.901611,0,1.4026294,2.8564856,0.002227783,0.002227783
9/02/2021,9.811145,15.43808,0.10341509,1.0656693,2.5500557,0.002227783,0.002227783
10/02/2021,9.127735,15.974518,0.24380861,1.0316112,2.4132078,0.002227783,0.002227783
11/02/2021,10.319459,18.792511,0,1.5452715,3.482684,0.002227783,0.002227783
12/02/2021,9.603458,16.546112,2.7630298,1.533378,3.386906,0.002090454,-0.001068115
13/02/2021,8.247281,14.12088,0.32287008,1.4792076,4.4936557,0.001541138,-0.001068115
14/02/2021,8.221608,13.579651,0.47348365,1.4039993,3.5088375,0.002227783,0.002227783
15/02/2021,7.640512,12.364624,0,1.3057991,2.950936,0.002227783,0.002227783
16/02/2021,8.735976,13.838287,0.032168068,1.4370121,3.3218753,0.002227783,0.002227783
17/02/2021,8.227792,13.220398,0.055916514,1.4820067,3.2165587,0.002227783,0.002227783
18/02/2021,7.887052,14.3013,0,2.3086188,3.2703142,0.002227783,0.002227783
19/02/2021,9.931423,19.218811,0,1.0390605,2.3418283,0.002227783,0.002227783
20/02/2021,10.389312,18.786133,0,1.4242269,4.16104,0.002227783,0.002227783
21/02/2021,8.58982,16.298645,0,2.1349201,2.799242,0.001541138,-0.001068115
22/02/2021,11.109775,19.942047,0,2.756303,3.488865,0.001541138,-0.001068115
23/02/2021,12.314137,21.460419,0,1.6672863,2.458967,0.000717163,-0.001068115
24/02/2021,13.038392,20.917572,0,1.5631504,3.8074596,0.00112915,-0.001068115
25/02/2021,10.31527,17.89682,0,2.4113963,3.7879288,0.001815796,-0.001068115
26/02/2021,9.673573,19.178894,0,2.2425683,3.793971,0.002090454,-0.001068115
27/02/2021,10.312877,17.347595,0,1.2828106,3.7009165,0.002227783,0.002227783
28/02/2021,9.160068,16.100647,0,2.6207168,3.3541553,0.002227783,0.002227783
1/03/2021,9.126382,16.858551,0,2.6068375,3.4264505,0.002342224,0.002342224
2/03/2021,10.696727,19.420532,0,2.7150629,3.6659112,0.002064387,-0.000991821
3/03/2021,7.9602876,18.924286,0.535752,1.9090967,3.7933443,0.001091957,-0.000991821
4/03/2021,7.9616446,17.746307,0.4243699,0.9660799,1.9825215,0.000675201,-0.000991821
5/03/2021,11.693965,22.39981,0,1.8603674,2.8510306,0.001647631,-0.000991821
6/03/2021,12.993,22.195465,0,1.4603182,3.1878355,0.001925468,-0.000991821
7/03/2021,10.923749,16.863678,0,1.3092341,3.0205352,0.002342224,0.002342224
8/03/2021,10.137435,14.442505,0.000892673,1.7796907,3.1386373,0.002342224,0.002342224
9/03/2021,7.7837777,12.057373,0.09469874,2.1857224,4.944094,0.00178655,-0.000991821
10/03/2021,5.3302445,9.802734,4.6043863,2.184119,4.594705,0.002342224,0.002342224
11/03/2021,3.5951245,7.3626404,4.1007934,1.6754713,2.7595387,0.002342224,0.002342224
12/03/2021,2.9189212,7.1102295,3.2830172,1.2206389,2.5180638,0.002342224,0.002342224
13/03/2021,4.3498893,11.286346,1.1840746,1.2978835,3.3212907,0.000258446,-0.000991821
14/03/2021,7.4714675,12.557037,0.014889613,1.3946706,3.2115147,0.00081412,-0.000991821
15/03/2021,6.660254,10.745453,0.99824274,2.1788898,4.070894,0.001230876,-0.000991821
16/03/2021,2.5430794,9.026581,3.621626,1.4485607,3.4767716,0.002342224,0.002342224
17/03/2021,6.709053,16.276428,0,1.3375694,2.0900803,0.002064387,-0.000991821
18/03/2021,10.807908,18.311249,0,1.3664564,3.0846117,0.000675201,-0.000991821
19/03/2021,11.814167,18.754272,0,1.6069599,3.5038931,0.00081412,-0.000991821
20/03/2021,11.015689,16.70227,0.2715963,1.8132447,3.4118788,0.001230876,-0.000991821
21/03/2021,8.6724825,13.855225,0.6501113,1.4667546,3.2647185,0.001369794,-0.000991821
22/03/2021,9.319207,15.326843,0.37464005,1.6842475,3.8679907,0.001369794,-0.000991821
23/03/2021,8.278037,13.583923,1.9080439,1.7299227,3.557618,0.001925468,-0.000991821
24/03/2021,9.6897545,16.309052,0.5259259,1.9414659,3.2604604,0.002064387,-0.000991821
25/03/2021,8.030047,16.020569,0.0744489,2.3994834,4.599988,0.00178655,-0.000991821
26/03/2021,6.82725,15.946716,0.63640606,2.0139182,4.0511093,0.001647631,-0.000991821
27/03/2021,11.184615,21.707794,0,1.311117,2.4622788,0.002342224,0.002342224
28/03/2021,15.126639,25.159271,0,1.5504093,2.6215956,0.002342224,0.002342224
29/03/2021,16.852095,25.459778,0,1.7126554,3.955773,0.002203306,-0.000991821
30/03/2021,14.191932,22.648804,0,1.3089863,3.7188523,0.001647631,-0.000991821
31/03/2021,15.146243,22.659088,0,2.749263,3.8527994,0.00178655,-0.000991821
1/04/2021,16.871876,24.84784,0,2.3916128,3.670535,0.001796722,-0.000617981
2/04/2021,17.864725,24.498932,0,1.648652,3.6763518,0.002601624,0.002601624
3/04/2021,16.907831,24.68637,0,1.7002734,3.8388884,0.002601624,0.002601624
4/04/2021,17.636076,26.209991,0,1.6984043,3.9815457,0.002601624,0.002601624
5/04/2021,16.472725,23.233307,0,1.7030209,4.365414,0.002065023,-0.000617981
6/04/2021,14.540847,22.156952,0,1.6396422,3.7276623,0.001930873,-0.000617981
7/04/2021,17.065807,24.877533,0,1.8550254,3.8562858,0.000589371,-0.000617981
8/04/2021,16.320007,23.36319,0,1.7937703,3.9550207,-8.14E-05,-0.000617981
9/04/2021,16.8561,26.128326,0,1.8099514,3.892689,-8.14E-05,-0.000617981
10/04/2021,17.743942,25.018585,0,1.615091,3.9543695,-0.000349681,-0.000617981
11/04/2021,17.713556,24.28183,0,1.6032968,3.492625,-0.000617981,-0.000617981
12/04/2021,16.028963,22.515106,0,1.658099,3.9765084,-0.000617981,-0.000617981
13/04/2021,13.073459,19.853912,0,1.8901116,3.8125563,-0.000617981,-0.000617981
14/04/2021,10.620336,15.463104,0.015690085,2.4743226,3.8761666,-0.000617981,-0.000617981
15/04/2021,9.9553385,18.875885,0,1.6331073,3.4751928,-0.000349681,-0.000617981
16/04/2021,12.89252,20.458893,0.000905246,1.8008031,3.9607828,0.00032107,-0.000617981
17/04/2021,14.344833,21.730103,0.06758915,1.3449572,3.8250098,-0.00021553,-0.000617981
18/04/2021,15.83851,22.726654,0.005431473,2.1310894,3.9136252,-0.00021553,-0.000617981
19/04/2021,17.081503,26.048523,0,1.9757266,4.924661,-0.000617981,-0.000617981
20/04/2021,17.316956,23.637848,0,1.9461994,4.701713,-8.14E-05,-0.000617981
21/04/2021,11.718037,20.830048,0.015992671,2.174739,3.820072,-0.000349681,-0.000617981
22/04/2021,10.265719,15.786011,0.016596168,2.0965512,3.568313,-0.000349681,-0.000617981
23/04/2021,12.221263,17.87564,0.000905246,1.8762282,3.579477,-8.14E-05,-0.000617981
24/04/2021,13.149624,18.99466,0,1.634395,3.4867277,-0.00021553,-0.000617981
25/04/2021,12.646083,17.966553,0.000301749,1.8779163,3.7768383,0.00018692,-0.000617981
26/04/2021,8.878593,15.106781,2.7925677,2.721426,4.0570235,0.000455221,-0.000617981
27/04/2021,7.8539643,12.371338,2.2062962,1.9080757,3.4450989,0.001662572,-0.000617981
28/04/2021,11.922633,24.712372,1.0621103,1.8596841,3.1505365,0.001394272,-0.000617981
29/04/2021,18.892525,30.465302,0,1.3826581,2.5190308,0.001394272,-0.000617981
30/04/2021,22.482397,30.821625,0,1.8812689,4.737677,5.28E-05,-0.000617981
1/05/2021,21.340597,29.16336,-2.01E-05,1.7849494,4.230962,-0.000328064,-0.000328064
2/05/2021,14.626186,22.53836,-2.01E-05,1.8567705,3.6245315,-0.000328064,-0.000328064
3/05/2021,15.718299,25.567413,-2.01E-05,1.8531408,3.4163892,-0.000328064,-0.000328064
4/05/2021,19.301619,28.28415,-2.01E-05,1.9013062,3.8581808,-0.000328064,-0.000328064
5/05/2021,21.403666,29.836273,-2.01E-05,1.6564809,4.151582,-0.000328064,-0.000328064
6/05/2021,20.643505,27.730774,-2.01E-05,1.7133393,3.7252908,-0.000194867,-0.000328064
7/05/2021,17.140764,23.677887,-2.01E-05,1.7199534,3.9535294,-0.000328064,-0.000328064
