time,temp_CA_dmean,temp_CA_dmax,precip_CA_dsum,wind_CA_dmean,wind_CA_dmax,gust_CA_dmean,gust_CA_dmax,humid_CA_dmean,humid_CA_dmax,humid_CA_dmin
3/08/2018,26.76179,34.028503,0,1.5484537,3.3985486,5.77807,11.066495,0.00113678,0.00113678,0.00113678
4/08/2018,26.939608,33.357697,0,1.515491,3.518093,6.2076797,11.539545,0.00113678,0.00113678,0.00113678
5/08/2018,26.396357,33.747833,0,1.739576,3.7807791,6.7734146,11.904447,0.00113678,0.00113678,0.00113678
6/08/2018,27.77506,36.950623,0,1.602374,3.707062,5.6141624,10.880542,0.00113678,0.00113678,0.00113678
7/08/2018,29.737402,36.952606,0,1.7966777,3.311751,5.800634,10.703926,0.00113678,0.00113678,0.00113678
8/08/2018,28.523172,36.04892,0,1.7866235,3.4376402,6.206934,11.041597,0.00113678,0.00113678,0.00113678
9/08/2018,27.578993,34.665497,6.044669,1.5803028,4.2821608,5.643177,10.832303,0.00113678,0.00113678,0.00113678
10/08/2018,25.375956,29.985718,3.831474,1.3550067,3.7115927,5.6217484,11.198762,0.00113678,0.00113678,0.00113678
11/08/2018,24.557098,30.660522,0.2911605,1.7116165,3.823703,6.0621853,10.156184,0.00113678,0.00113678,0.00113678
12/08/2018,24.003479,29.77472,0.000306778,1.463162,3.7087789,5.633484,9.66057,0.00113678,0.00113678,0.00113678
13/08/2018,23.62793,30.260406,0,1.5182562,2.9983554,5.913936,9.967119,0.00113678,0.00113678,0.00113678
14/08/2018,23.530066,30.71228,0,1.3482805,2.9917605,5.5834947,9.998241,0.00113678,0.00113678,0.00113678
15/08/2018,24.375381,31.028778,0.80100065,1.3295637,3.411475,5.2876115,10.349916,0.00113678,0.00113678,0.00113678
16/08/2018,24.561163,29.860321,5.105151,1.1661373,2.3941581,4.3263063,8.521515,0.00113678,0.00113678,0.00113678
17/08/2018,24.22957,28.878998,2.0083375,1.0625056,2.2994864,4.005234,7.475048,0.00113678,0.00113678,0.00113678
18/08/2018,24.73467,30.566956,0,1.3905536,2.8609564,5.2319164,8.697353,0.00113678,0.00113678,0.00113678
19/08/2018,25.670969,32.225067,0,1.2500873,2.9915032,5.114821,8.820284,0.00113678,0.00113678,0.00113678
20/08/2018,25.495722,31.619965,0,1.2272375,3.0982294,5.384737,9.609998,0.00113678,0.00113678,0.00113678
21/08/2018,24.414108,30.606781,0,1.5259143,3.8563452,6.0474353,10.395043,0.00113678,0.00113678,0.00113678
22/08/2018,24.61416,30.668488,0,1.6734872,3.6195421,6.075866,11.010475,0.00113678,0.00113678,0.00113678
23/08/2018,24.130125,30.841644,0,1.578677,3.6796334,6.2341657,11.682705,0.00113678,0.00113678,0.00113678
24/08/2018,23.287048,29.816528,0,1.6102492,3.4965107,6.457756,11.158303,0.00113678,0.00113678,0.00113678
25/08/2018,22.864141,30.01358,0,1.4311876,3.404244,5.9509254,10.6269,0.00113678,0.00113678,0.00113678
26/08/2018,23.176493,29.583649,0,1.4760094,3.4275177,6.155907,11.547325,0.00113678,0.00113678,0.00113678
27/08/2018,22.281656,29.040222,0,1.4366733,3.2811522,7.909746,11.576113,0.00113678,0.00113678,0.00113678
28/08/2018,21.716593,28.829224,0,1.590859,3.5123012,7.5822225,11.509979,0.00113678,0.00113678,0.00113678
29/08/2018,22.423157,30.421661,0,1.4481589,3.3603625,6.13516,11.16375,0.00113678,0.00113678,0.00113678
30/08/2018,24.234962,31.239777,0,1.6581249,3.4190707,6.624743,11.942571,0.00113678,0.00113678,0.00113678
31/08/2018,23.636307,30.722229,0,1.5775574,3.3775225,6.4238133,11.286681,0.00113678,0.00113678,0.00113678
1/09/2018,23.002005,29.471466,0,1.5289241,3.3588607,5.8406262,10.949289,0.001820882,0.002471924,-0.001434326
2/09/2018,21.897642,29.238037,0.064937115,1.2731295,3.5580337,5.41053,10.384588,0.001658122,0.002471924,-0.001434326
3/09/2018,22.55397,29.300293,0.20412952,1.244505,2.852574,5.1778812,9.956438,0.002146403,0.002471924,-0.001434326
4/09/2018,22.81195,30.10559,0.31158215,1.4279426,3.0330236,5.616383,10.903479,0.002471924,0.002471924,0.002471924
5/09/2018,23.091566,30.099762,0.27139762,1.1936245,2.515445,5.680363,10.542282,0.002309163,0.002471924,-0.001434326
6/09/2018,23.202522,31.387451,0,1.5127813,3.087824,5.1129465,10.544043,0.002309163,0.002471924,-0.001434326
7/09/2018,25.334259,33.974518,0,1.6124369,3.6945825,5.628864,12.388792,0.002146403,0.002471924,-0.001434326
8/09/2018,27.110758,34.46469,0,1.9717292,4.8305664,6.085499,14.232658,0.002309163,0.002471924,-0.001434326
9/09/2018,26.085175,32.488403,0,1.8606958,4.2329082,6.8766456,12.38703,0.001658122,0.002471924,-0.001434326
10/09/2018,24.013163,31.099548,0,1.6957058,3.7162797,6.429958,11.291105,0.00100708,0.002471924,-0.001434326
11/09/2018,22.54757,29.494812,0,1.5300504,3.5839005,6.349863,11.348368,0.001983643,0.002471924,-0.001434326
12/09/2018,22.06962,29.183563,0,1.5241653,3.8330224,7.3873863,12.8222275,0.001983643,0.002471924,-0.001434326
13/09/2018,22.228317,28.983215,0,1.6165773,3.580802,7.452028,11.616182,0.002471924,0.002471924,0.002471924
14/09/2018,23.88981,31.928192,0,1.5928578,3.4850664,5.9100394,11.240009,0.002471924,0.002471924,0.002471924
15/09/2018,24.261505,30.903107,0,1.7543926,3.6091156,6.967312,11.825851,0.002471924,0.002471924,0.002471924
16/09/2018,24.07485,29.798248,0,1.625121,3.3921506,7.1380363,11.6170635,0.002471924,0.002471924,0.002471924
17/09/2018,23.52955,30.270905,0,1.5875573,3.8028662,6.4387307,12.084858,0.002146403,0.002471924,-0.001434326
18/09/2018,22.450232,29.856598,0,1.5426431,3.4183147,6.446329,10.752832,0.001169841,0.002471924,-0.001434326
19/09/2018,21.59582,28.971558,0,1.5273733,3.3879936,6.134613,10.995979,0.001495361,0.002471924,-0.001434326
20/09/2018,22.016052,29.885773,0.030575506,1.8624878,3.0606856,5.902992,10.696451,0.001820882,0.002471924,-0.001434326
21/09/2018,22.769318,30.20868,0,1.6870265,3.6198943,5.3915896,11.499893,0.002309163,0.002471924,-0.001434326
22/09/2018,24.576616,31.860107,0,1.6251799,3.9301257,5.3996654,13.101495,0.002146403,0.002471924,-0.001434326
23/09/2018,23.69246,30.181427,0,1.5989977,3.7965431,5.639178,12.370291,0.001332601,0.002471924,-0.001434326
24/09/2018,21.520441,26.876617,0,1.5847812,3.3919175,5.542235,11.062933,0.000518799,0.002471924,-0.001434326
25/09/2018,21.067785,29.208862,0,1.2485569,3.0640647,5.2737236,9.993439,0.001332601,0.002471924,-0.001434326
26/09/2018,23.293053,32.585663,0,1.569944,2.4708936,5.773269,8.728367,0.001658122,0.002471924,-0.001434326
27/09/2018,24.466146,33.161438,0,1.7711916,3.7628338,5.589624,11.735113,0.002471924,0.002471924,0.002471924
28/09/2018,24.341818,30.961456,0,1.7863816,4.166638,5.971707,12.550009,0.002471924,0.002471924,0.002471924
29/09/2018,22.550972,28.391876,0,1.7519808,3.5937514,7.6460977,12.828394,0.002471924,0.002471924,0.002471924
30/09/2018,21.08821,26.363098,0.7224656,1.6398998,3.8674245,7.4049697,11.269081,0.002471924,0.002471924,0.002471924
1/10/2018,21.417627,26.68512,0.39342225,1.4969391,2.982312,4.913078,9.128283,-0.000199636,0.002464294,-0.000732422
2/10/2018,20.661362,24.654877,0.6353013,1.7222275,3.68453,6.080606,11.262318,0.000999133,0.002464294,-0.000732422
3/10/2018,18.236828,22.848663,0.30181307,1.5709944,3.4296594,6.771498,11.212444,0.001398722,0.002464294,-0.000732422
4/10/2018,16.721207,21.816772,1.5086923,1.7508227,3.3715534,6.9155755,11.172195,0.000999133,0.002464294,-0.000732422
5/10/2018,16.976677,24.78894,0.09789644,1.1614039,3.1339931,5.9374766,10.249109,0.001665115,0.002464294,-0.000732422
6/10/2018,16.737373,23.54892,0.009743124,1.5257362,3.6134493,6.4748497,11.818792,0.001531919,0.002464294,-0.000732422
7/10/2018,15.047863,20.052887,4.0604916,1.589779,3.6375527,7.583901,10.994577,0.00073274,0.002464294,-0.000732422
8/10/2018,15.359117,21.298187,1.007058,1.3656026,2.7190528,5.5917573,10.038244,0.00073274,0.002464294,-0.000732422
9/10/2018,15.441071,20.918976,2.01E-05,1.4755133,3.6280174,5.371631,11.290316,0.000999133,0.002464294,-0.000732422
10/10/2018,14.340476,20.167542,2.01E-05,1.5314664,3.3807712,6.6251607,10.9403305,0.001265526,0.002464294,-0.000732422
11/10/2018,14.166291,20.271606,0.002214499,1.298839,3.1045692,5.72847,9.822128,0.000466347,0.002464294,-0.000732422
12/10/2018,15.843085,23.047974,2.01E-05,2.035816,2.5732813,6.846235,9.484392,0.000466347,0.002464294,-0.000732422
13/10/2018,14.592561,22.739288,5.7668166,1.0091869,2.1390905,4.3280926,7.099245,-0.000466029,0.002464294,-0.000732422
14/10/2018,14.113082,20.659668,0.33036348,0.7156103,1.5415736,4.5734468,7.0406227,-0.000466029,0.002464294,-0.000732422
15/10/2018,14.396037,20.054657,0.006293971,2.6904125,4.7451167,9.283844,15.627505,-0.000732422,-0.000732422,-0.000732422
16/10/2018,12.648465,19.823578,2.01E-05,2.281963,3.1953511,9.513157,12.755003,-0.000732422,-0.000732422,-0.000732422
17/10/2018,13.538422,20.994812,2.01E-05,1.9795419,2.9875033,7.2489734,8.432688,-0.000466029,0.002464294,-0.000732422
18/10/2018,14.911241,23.577148,2.01E-05,1.9155512,2.692569,6.58473,8.195574,-0.000332832,0.002464294,-0.000732422
19/10/2018,16.534895,23.882294,2.01E-05,2.3963053,2.9945006,8.256857,11.205444,-0.000732422,-0.000732422,-0.000732422
20/10/2018,17.518335,25.63913,2.01E-05,1.8762884,2.4115977,6.9236693,9.065287,-0.000732422,-0.000732422,-0.000732422
21/10/2018,17.907715,24.873596,2.01E-05,1.343802,2.691693,4.6644063,8.95154,-0.000732422,-0.000732422,-0.000732422
22/10/2018,17.581762,23.54361,0.004411396,1.1272072,2.7912886,4.657261,8.903418,-0.000732422,-0.000732422,-0.000732422
23/10/2018,17.321733,24.093964,2.01E-05,1.3072952,2.4931462,4.6033044,8.608555,-0.000732422,-0.000732422,-0.000732422
24/10/2018,18.161936,25.282806,2.01E-05,1.3620342,2.957937,4.782271,9.44677,-0.000732422,-0.000732422,-0.000732422
25/10/2018,17.935495,26.295288,2.01E-05,1.2199184,2.9111595,4.5162826,8.9576645,-6.64E-05,0.002464294,-0.000732422
26/10/2018,19.235773,28.491333,2.01E-05,1.4215984,2.3174245,4.751902,6.4972706,0.001665115,0.002464294,-0.000732422
27/10/2018,20.057524,29.353851,2.01E-05,1.47268,2.5930457,4.4355674,8.964664,0.001931508,0.002464294,-0.000732422
28/10/2018,19.46824,28.062714,2.01E-05,1.5529846,2.9220226,4.8897457,9.5255165,0.001798312,0.002464294,-0.000732422
29/10/2018,19.328007,25.697327,2.01E-05,1.3903527,3.0890605,5.9920526,10.277985,0.001531919,0.002464294,-0.000732422
30/10/2018,16.415466,22.460602,2.01E-05,0.9731439,2.6238978,5.5356503,8.080078,0.001931508,0.002464294,-0.000732422
31/10/2018,14.857808,22.164276,2.01E-05,1.937805,3.0263462,7.423783,9.052162,0.002331098,0.002464294,-0.000732422
1/11/2018,15.64902,23.694702,-2.01E-05,1.97555,2.596485,6.6190314,9.59057,0.001838684,0.001838684,0.001838684
2/11/2018,17.660282,27.062897,-2.01E-05,1.675871,2.5761309,6.2234244,7.2147446,0.001838684,0.001838684,0.001838684
3/11/2018,19.07342,27.053497,-2.01E-05,1.4979887,2.580289,5.476614,6.8728485,0.001838684,0.001838684,0.001838684
4/11/2018,18.688692,26.209106,-2.01E-05,1.9212853,3.2703629,5.8468213,10.123785,0.001838684,0.001838684,0.001838684
5/11/2018,17.023909,24.413788,-2.01E-05,1.2286752,2.6526709,6.2191505,8.446304,0.001838684,0.001838684,0.001838684
6/11/2018,16.801584,24.084808,-2.01E-05,1.0605936,2.6672256,4.528758,8.449214,0.001838684,0.001838684,0.001838684
7/11/2018,16.00118,22.291046,-2.01E-05,1.2658406,2.7824335,4.612535,9.1599245,0.001838684,0.001838684,0.001838684
8/11/2018,15.140525,20.116577,-2.01E-05,1.6381875,3.593868,6.829868,12.663283,0.001838684,0.001838684,0.001838684
9/11/2018,13.026719,19.85495,-2.01E-05,2.946684,3.5755706,11.169179,12.483605,0.001838684,0.001838684,0.001838684
10/11/2018,11.721997,20.068024,-2.01E-05,2.300572,2.9354413,6.5551376,9.503277,0.001838684,0.001838684,0.001838684
11/11/2018,11.335439,18.203766,-2.01E-05,1.8671404,2.9204423,7.128301,10.697009,0.001838684,0.001838684,0.001838684
12/11/2018,10.751687,17.080505,-2.01E-05,2.991682,3.431242,9.738968,12.367943,0.002457937,0.005554199,0.001838684
13/11/2018,10.703968,17.624115,-2.01E-05,3.106247,4.017652,11.108074,13.029187,0.001838684,0.001838684,0.001838684
14/11/2018,12.533435,19.43042,-2.01E-05,2.5964634,3.027668,9.23182,10.357293,0.00214831,0.005554199,0.001838684
15/11/2018,12.781609,22.117126,-2.01E-05,2.025849,3.0741675,7.1065083,8.775835,0.001838684,0.001838684,0.001838684
16/11/2018,13.139972,20.602234,-2.01E-05,1.5712894,2.2449903,4.939611,8.086948,0.00261275,0.005554199,0.001838684
17/11/2018,12.753411,18.971405,-2.01E-05,1.210038,2.86663,4.5148454,9.213028,0.001838684,0.001838684,0.001838684
18/11/2018,13.076328,20.49414,-2.01E-05,1.0910298,2.0077658,4.372934,6.8430233,0.001838684,0.001838684,0.001838684
19/11/2018,12.408173,19.176636,-2.01E-05,2.285506,3.2685597,6.319265,7.822159,0.001838684,0.001838684,0.001838684
20/11/2018,12.334869,19.168793,0.018635485,1.9148506,2.714286,5.4387574,6.794285,0.001838684,0.001838684,0.001838684
21/11/2018,11.189354,18.003235,-2.01E-05,1.3167514,2.710955,4.236387,8.430301,0.001838684,0.001838684,0.001838684
22/11/2018,11.378323,15.756714,1.1104504,1.7429366,2.9660342,7.7599635,11.364073,0.001838684,0.001838684,0.001838684
23/11/2018,10.048541,14.807373,0.001437496,1.1444172,2.5598915,6.2682834,9.386159,0.001838684,0.001838684,0.001838684
24/11/2018,10.427464,15.372894,0.009890646,0.8663802,2.2194254,5.574001,7.7712383,0.001838684,0.001838684,0.001838684
25/11/2018,11.594058,18.976105,-2.01E-05,1.6965352,2.8804429,5.5424786,7.755234,0.001838684,0.001838684,0.001838684
26/11/2018,12.292762,19.446075,-2.01E-05,2.1358612,2.9140863,6.7459087,8.093495,0.001838684,0.001838684,0.001838684
27/11/2018,12.4311495,20.75888,-2.01E-05,2.1890795,2.9792662,5.917505,9.962293,0.001838684,0.001838684,0.001838684
28/11/2018,11.684077,18.175568,-2.01E-05,1.2409858,2.896624,6.60424,10.850499,0.001838684,0.001838684,0.001838684
29/11/2018,9.362298,13.380188,3.8746712,1.9600406,4.0569572,10.9133005,19.57107,0.001838684,0.001838684,0.001838684
30/11/2018,8.13297,11.887207,3.807637,1.7916912,2.798179,9.851722,15.551954,0.001838684,0.001838684,0.001838684
1/12/2018,8.322362,11.027344,0.21683313,1.443408,3.3202853,6.1286883,10.267635,0.002128601,0.002128601,0.002128601
2/12/2018,7.7327743,11.83078,0.103298575,0.9929497,2.723023,6.8341165,9.671185,0.002128601,0.002128601,0.002128601
3/12/2018,6.9098816,13.875519,0,1.7730594,2.7268462,5.1895022,6.8678703,0.00226148,0.005317688,0.002128601
4/12/2018,8.832454,15.520203,0,2.9011667,3.5023308,7.1489587,8.513895,0.003590266,0.005317688,0.002128601
5/12/2018,6.931006,13.223572,3.600533,2.1847522,3.0949376,5.6281967,8.246828,0.005051295,0.008499146,0.002128601
6/12/2018,7.175279,9.511078,8.565034,2.253299,3.4422977,7.354563,11.508608,0.004254659,0.005317688,0.002128601
7/12/2018,8.673374,13.752045,1.6558684,1.9546927,2.9964354,6.288372,7.937029,0.002660116,0.005317688,0.002128601
8/12/2018,9.246783,16.978851,0.00031013,1.6187326,2.5176785,4.7847466,5.6562767,0.002128601,0.002128601,0.002128601
9/12/2018,10.823623,18.27121,0,2.1365764,3.1158705,5.6268616,6.8705406,0.001995723,0.002128601,-0.001060486
10/12/2018,11.620103,15.676605,0,2.3670664,2.9907928,5.231825,6.700508,0.001729965,0.002128601,-0.001060486
11/12/2018,11.098835,16.526093,0.13586897,1.6416098,2.7235072,4.661859,7.1233654,0.002128601,0.002128601,0.002128601
12/12/2018,9.562531,17.049622,0,1.101185,1.7487407,5.234941,7.238203,0.00226148,0.005317688,0.002128601
13/12/2018,10.189645,18.449005,0,2.1170766,2.9922576,6.928703,7.954834,0.002128601,0.002128601,0.002128601
14/12/2018,10.81985,15.895569,0,2.6176274,3.4155114,6.3922315,8.024271,-0.000396093,0.002128601,-0.001060486
15/12/2018,11.652137,19.881317,0,1.6227025,2.2841568,3.8920753,5.4497433,-0.001060486,-0.001060486,-0.001060486
16/12/2018,11.268338,19.328156,0,1.9446077,2.789115,5.018357,7.958395,0.000799815,0.002128601,-0.001060486
17/12/2018,11.2907715,16.478363,0,1.1634644,3.3099852,5.514582,9.695221,0.002128601,0.002128601,0.002128601
18/12/2018,10.185054,17.087494,0,1.0903039,1.7234477,4.6056633,6.1868496,0.002128601,0.002128601,0.002128601
19/12/2018,12.505483,23.172333,0,1.8648607,2.904075,5.6450744,7.559574,0.00226148,0.005317688,0.002128601
20/12/2018,13.520656,23.374847,0,1.8283048,2.7957802,4.7124534,6.9373074,0.002394358,0.005317688,0.002128601
21/12/2018,14.5369215,22.502289,0,1.0760207,1.9961522,5.361983,8.077684,0.003058751,0.005317688,0.002128601
22/12/2018,11.876311,19.311676,0,1.015246,2.0438032,4.60941,5.9322453,0.00226148,0.005317688,0.002128601
23/12/2018,11.185473,17.683472,0,1.5199299,2.5540187,4.398464,6.8856754,0.002128601,0.002128601,0.002128601
24/12/2018,11.603775,17.671936,0,1.3752044,2.5692098,5.0599747,8.672354,0.002128601,0.002128601,0.002128601
25/12/2018,9.028848,15.597565,3.9609916,1.5911471,2.4731064,8.097418,14.269191,0.002128601,0.002128601,0.002128601
26/12/2018,7.3284607,13.467224,0.31020334,1.3749474,2.0126016,6.5227237,7.9014206,0.001597087,0.002128601,-0.001060486
27/12/2018,6.68838,12.049713,1.2367826,0.90750784,2.158255,6.522798,9.396996,-0.001060486,-0.001060486,-0.001060486
28/12/2018,4.5138526,8.480469,0.5254858,2.2184148,3.6772156,8.435184,12.706848,-0.001060486,-0.001060486,-0.001060486
29/12/2018,3.9468968,10.717834,0,2.2110453,2.856298,9.013866,10.242708,0.000534058,0.002128601,-0.001060486
30/12/2018,6.519152,14.066498,0,2.034412,2.497074,7.1133866,8.483627,0.001331329,0.002128601,-0.001060486
31/12/2018,6.1210113,11.911438,1.3003744,1.2195786,2.7432344,7.207936,9.163757,-0.001060486,-0.001060486,-0.001060486
1/01/2019,3.0782764,6.7160645,0.18467763,2.6229274,4.17757,10.026711,14.485626,0.001533508,0.001533508,0.001533508
2/01/2019,3.3569145,11.570953,0,2.04495,2.666084,8.116315,9.5160675,0.001533508,0.001533508,0.001533508
3/01/2019,6.1034164,14.890137,0,1.9572731,3.108345,6.366426,7.865137,0.001675606,0.004943848,0.001533508
4/01/2019,7.258863,16.85788,0,2.1168299,2.9362395,5.6545606,6.5267105,0.001675606,0.004943848,0.001533508
5/01/2019,8.100141,16.049255,0,1.3736337,2.144546,5.344916,8.498528,0.001533508,0.001533508,0.001533508
6/01/2019,5.988893,9.089691,3.5586207,1.3665589,2.8456933,7.0996013,10.128117,0.001533508,0.001533508,0.001533508
7/01/2019,6.8750024,12.800171,0,1.1266173,1.921687,6.7868752,8.243952,0.001533508,0.001533508,0.001533508
8/01/2019,9.761573,17.254028,0,2.2965224,3.2901282,6.72609,9.2378645,0.001533508,0.001533508,0.001533508
9/01/2019,10.302002,17.262177,0,1.3370733,2.3170657,4.5388556,7.7630024,0.001533508,0.001533508,0.001533508
10/01/2019,9.36053,15.529205,0,1.1298019,2.2158988,4.475275,6.7469864,0.001533508,0.001533508,0.001533508
11/01/2019,8.086553,14.608124,0,1.5278722,2.5500705,4.530185,6.2492695,0.001533508,0.001533508,0.001533508
12/01/2019,7.8168807,13.672363,4.226458,1.5158361,2.5844696,6.1861014,8.079317,0.001533508,0.001533508,0.001533508
13/01/2019,5.6487136,12.102417,0.08416101,1.8104552,2.731365,5.496531,7.554922,0.001533508,0.001533508,0.001533508
14/01/2019,7.4618926,10.597687,3.8499465,2.3583155,3.2376385,8.72884,13.497812,0.001533508,0.001533508,0.001533508
15/01/2019,6.4435973,8.458801,0.8010644,1.4725319,2.5991647,6.18137,8.901733,0.001533508,0.001533508,0.001533508
16/01/2019,8.716449,12.213287,2.6311424,1.1854583,1.8363615,7.271383,8.708897,0.001533508,0.001533508,0.001533508
17/01/2019,10.236385,12.159485,6.726079,1.7083455,2.3044262,9.383032,14.049647,0.001533508,0.001533508,0.001533508
18/01/2019,10.196513,14.3211975,0.4770275,0.7765191,1.9699477,7.7186046,13.662448,0.001533508,0.001533508,0.001533508
19/01/2019,11.082897,19.847748,0,2.3661678,3.4065843,6.7235494,8.345325,0.001533508,0.001533508,0.001533508
20/01/2019,11.638335,18.752228,0,2.1079345,3.0558333,5.7668586,8.8064575,0.001533508,0.001533508,0.001533508
21/01/2019,9.595088,15.662903,0.5615297,2.2949762,4.185983,10.68011,13.90864,0.001533508,0.001533508,0.001533508
22/01/2019,6.2188263,11.80896,0,1.9367237,3.020106,8.75955,10.995502,0.001533508,0.001533508,0.001533508
23/01/2019,7.616224,17.17575,0,2.0714319,2.9367695,7.265825,9.077802,0.001533508,0.001533508,0.001533508
24/01/2019,10.532684,18.32837,0,2.2887304,3.33955,7.045421,9.186796,0.001533508,0.001533508,0.001533508
25/01/2019,10.675738,19.449982,0,2.3212378,3.2464225,7.183761,9.082375,0.001533508,0.001533508,0.001533508
26/01/2019,12.00528,19.717346,0,2.4411657,3.4750466,8.567888,11.727217,0.001533508,0.001533508,0.001533508
27/01/2019,13.51041,22.07306,0,2.2310634,2.907793,6.87888,8.103706,0.001533508,0.001533508,0.001533508
28/01/2019,13.598171,21.031311,0,1.422948,2.5664303,4.7980995,6.134939,0.001533508,0.001533508,0.001533508
29/01/2019,13.56448,20.147736,0.101538375,1.2849886,2.5848756,4.2274327,8.599138,0.001533508,0.001533508,0.001533508
30/01/2019,12.540818,16.742126,0,1.1765611,2.0867865,3.8636713,6.3293,0.001533508,0.001533508,0.001533508
31/01/2019,10.156844,15.667786,0.78982,1.107915,2.1559248,4.4303374,8.394869,0.001533508,0.001533508,0.001533508
1/02/2019,7.412422,13.873627,0.9066847,1.7399445,2.4958735,5.6006427,8.143621,-0.000137329,-0.000137329,-0.000137329
2/02/2019,9.442576,11.970947,6.84906,1.7523159,3.7974546,9.043571,16.732693,-0.000137329,-0.000137329,-0.000137329
3/02/2019,6.570086,8.907043,3.1501305,2.096429,3.791729,9.743304,15.261878,-0.000137329,-0.000137329,-0.000137329
4/02/2019,6.8486633,8.8573,3.4564395,2.126744,3.2112148,10.770377,17.941393,-0.000137329,-0.000137329,-0.000137329
5/02/2019,5.140484,7.239105,8.843769,2.5931497,3.1837335,13.985219,17.468102,-0.000137329,-0.000137329,-0.000137329
6/02/2019,2.1924706,6.7074585,1.2932187,1.6561271,3.2292566,8.588391,13.279974,-0.000137329,-0.000137329,-0.000137329
7/02/2019,3.2160327,9.673431,0,1.8349701,2.888136,6.015491,8.4501095,-0.000137329,-0.000137329,-0.000137329
8/02/2019,4.7117743,11.874573,0,2.086536,2.729415,5.5867767,9.618546,-0.000137329,-0.000137329,-0.000137329
9/02/2019,4.246717,10.413361,1.1766013,1.1981707,2.7439103,7.4067745,10.868328,-0.000137329,-0.000137329,-0.000137329
10/02/2019,4.3477592,7.2655334,0.74115133,1.5096527,3.9868615,8.104419,13.657127,-0.000137329,-0.000137329,-0.000137329
11/02/2019,3.8682048,10.899902,0.51955396,1.6779677,3.035833,7.2611995,13.124675,-0.000137329,-0.000137329,-0.000137329
12/02/2019,6.512896,14.700623,0,2.1360872,3.5010188,5.8898754,7.727026,-0.000137329,-0.000137329,-0.000137329
13/02/2019,8.703742,13.281372,0,1.2706729,2.6519337,6.754151,10.7286415,-0.000137329,-0.000137329,-0.000137329
14/02/2019,9.256555,11.47818,13.543632,2.0308802,5.785887,15.333091,25.163181,-0.000137329,-0.000137329,-0.000137329
15/02/2019,6.8701644,8.969238,1.5514987,2.0902543,3.6702914,10.835495,21.276611,-0.000137329,-0.000137329,-0.000137329
16/02/2019,5.799196,9.292572,2.0480912,2.3433154,3.8193629,11.068169,15.898684,-0.000137329,-0.000137329,-0.000137329
17/02/2019,3.979993,8.642792,2.0194602,2.0287201,4.709956,9.699961,15.43361,-0.000137329,-0.000137329,-0.000137329
18/02/2019,1.771141,5.8198547,5.7332983,1.3728875,2.9482248,8.446445,16.431957,0.001247406,0.003555298,-0.000137329
19/02/2019,0.82238644,6.593994,1.0939867,1.3598104,2.0858357,6.5256886,8.051592,0.000324249,0.003555298,-0.000137329
20/02/2019,1.8013242,6.3468323,0.3054089,1.3491077,3.1130972,6.3571057,10.466524,-0.000137329,-0.000137329,-0.000137329
21/02/2019,1.4592081,3.3171387,7.9239597,1.4656037,2.410319,7.7440763,10.04007,1.65E-05,0.003555298,-0.000137329
22/02/2019,1.1352297,6.7712097,0.5711496,1.4411488,2.4902208,6.334476,9.589787,-0.000137329,-0.000137329,-0.000137329
23/02/2019,2.055673,9.193085,0,1.3458873,2.152688,4.962604,8.570896,-0.000137329,-0.000137329,-0.000137329
24/02/2019,5.432524,13.8394165,0,1.6643085,2.6572757,4.876019,6.367138,-0.000137329,-0.000137329,-0.000137329
25/02/2019,8.373935,15.283539,0,1.195744,2.3128312,4.4983864,7.757429,-0.000137329,-0.000137329,-0.000137329
26/02/2019,9.009135,14.9913025,0,1.3139443,2.2727532,4.7653995,7.294821,0.001555125,0.003555298,-0.000137329
27/02/2019,9.727946,14.913574,0.115423,1.0638876,2.1364565,6.2075596,8.884781,-0.000137329,-0.000137329,-0.000137329
28/02/2019,10.511994,15.84317,0.024753436,1.0527008,3.2309282,6.9485145,10.213446,-0.000137329,-0.000137329,-0.000137329
1/03/2019,11.2706375,14.4747925,0,1.1419165,2.767481,6.79031,9.433738,0.000776927,0.003593445,0.000213623
2/03/2019,10.271664,13.810669,1.2257545,1.4434695,2.7823405,8.644602,11.410552,0.000213623,0.000213623,0.000213623
3/03/2019,10.269383,12.455109,0.81262803,1.7495195,3.3609297,9.629848,11.45697,0.000213623,0.000213623,0.000213623
4/03/2019,9.520974,14.991119,0.26139972,1.3795217,2.6886044,7.7777348,10.317888,0.000213623,0.000213623,0.000213623
5/03/2019,10.302608,19.679993,0.012765639,1.8335027,3.1487088,4.910322,11.604329,0.000213623,0.000213623,0.000213623
6/03/2019,10.073937,14.159149,13.730747,1.9214238,2.8258524,12.995332,20.841497,0.000213623,0.000213623,0.000213623
7/03/2019,9.735958,12.197845,1.9368383,2.0621207,3.7709951,9.22194,11.375923,0.000213623,0.000213623,0.000213623
8/03/2019,6.079342,10.413513,1.2420052,2.6359172,4.3910303,10.322555,14.740118,0.000213623,0.000213623,0.000213623
9/03/2019,5.546144,10.351471,0.11982182,1.8083326,3.8072395,7.2901006,11.857785,0.000213623,0.000213623,0.000213623
10/03/2019,5.91643,9.36261,0.11953348,1.2319411,2.985388,5.298458,9.7527685,0.000213623,0.000213623,0.000213623
11/03/2019,5.999903,11.176147,0.26981348,1.6325836,2.753937,5.8319573,8.922403,0.000213623,0.000213623,0.000213623
